Timestamp,Strain_1,Strain_2,Strain_3,Strain_4,Strain_5,Strain_6,Strain_7,Strain_8,Strain_9,Strain_10,Force_1_X,Force_1_Y,Force_1_Z,Force_2_X,Force_2_Y,Force_2_Z,Force_3_X,Force_3_Y,Force_3_Z,Force_4_X,Force_4_Y,Force_4_Z,Force_5_X,Force_5_Y,Force_5_Z,Force_6_X,Force_6_Y,Force_6_Z,Force_7_X,Force_7_Y,Force_7_Z,Force_8_X,Force_8_Y,Force_8_Z,Force_9_X,Force_9_Y,Force_9_Z,Force_10_X,Force_10_Y,Force_10_Z,Force_11_X,Force_11_Y,Force_11_Z,Force_12_X,Force_12_Y,Force_12_Z,Force_13_X,Force_13_Y,Force_13_Z,Force_14_X,Force_14_Y,Force_14_Z,Tribo_1,Tribo_2,Tribo_3,Tribo_4,Tribo_5,Tribo_6,Tribo_7,Tribo_8
0.0,0.0095842281851289,-0.0936352982678558,-0.0780774087693032,-0.0302103257960029,-0.1196848393598507,-0.0784502489995674,0.0,0.0,0.0622683612107269,-0.1161093951590162,4.953780356076237e-06,0.0004190892414817,-0.0001495861998175,0.000317006989512,-0.0014125981662994,0.0010612199838492,-0.0005246788406481,-0.0007100422051,-0.0017504271571957,-0.0013689592607626,-0.0014553708527942,-0.0010343895700136,0.0009054489405948,-0.0004257263481862,0.0004616269362614,-0.0010271818206677,-0.0017150528765073,0.0006789138156518,-0.0015751589242696,-0.0002933237831635,0.0041991963861716,0.0024273213332869,-0.0038798845255175,-0.00182035253278,0.0086982789426567,0.007047180386751,0.0083257794093044,-0.0006954327304927,0.0012554061590314,0.0001091231608552,-0.002524263245882,-0.0022509959568741,0.0027528733646185,0.0006027650203474,-0.0001902593491489,0.0004184287676546,-0.0003173448776323,-9.28511732883e-05,0.0008443485627427,-0.001514788190769,-0.0033486400709811,0.0020633730775157,16.558922,5.3166,1.8928276,3.7194917,7.5192037,8.291752,6.581275,6.545992
0.03333333333333333,0.008532295952619626,0.6960930934796062,0.4718320357657299,0.28015295679529334,0.9084793052012173,0.5857743137419585,0.0,0.0,-0.2078416686196873,0.8784707896582097,0.00011018758350141196,-0.002069616488471291,-0.0009296441294330622,-0.0018957628227783338,0.0050930818147907715,-0.004818745122245172,0.00018747375588859598,-8.353511629056562e-05,0.00039978916390473533,-0.029502245872191152,-0.02946780045120665,-0.032665087689529373,-0.0039823081377575445,-0.00037139779463283754,-0.0035241025792188633,-0.0015235863376987003,0.00181962061516389,0.0036181171586190703,-0.001542518552842937,0.0015333584717549169,-0.0029618637458968264,-0.020035494129057987,0.0279530647010035,0.01647986889644251,-0.048120423287880104,-0.051507350687746666,-0.05052043124263393,0.00650943899090909,-0.004772398322632242,-0.0046120349204372465,0.01198184833996237,0.010764637690347221,-0.01532675869454738,-0.003908715708831474,0.001954566073562179,-0.004365094860378771,0.0007232897326453798,-0.0015974464502860105,-0.005161774590981743,0.0047203061113584395,0.011146359094373288,-0.009764711070545504,14.975738999999983,5.4264493999999575,2.2217675000000696,1.949526699999866,8.166044333333373,8.39230933333328,6.569138000000007,2.8383033333330365
0.06666666666666667,0.06003941301777765,1.640281677063151,0.9355632390426647,0.7221505053852084,1.8985479617593775,1.244943745827009,0.0,0.0,-0.3279481146992669,1.7344522348266636,0.0011193140817353855,-0.004035205680599534,-0.0028507560944628207,-0.007794919510149131,0.006329465530011689,-0.0057466059320945674,0.0013527786666044919,0.001258598975246652,0.0029716844248921697,-0.03445067990366299,-0.034510443008797485,-0.04152714011059515,-0.00737603803372391,-0.0006501929225015936,-0.005921737546336189,0.0008668653177453897,0.005414248889757857,0.0031393475042521255,-0.004398813352791296,0.0001588846032693203,-0.007605198793781203,-0.04379463714634118,0.06043525038245123,0.033519802654285114,-0.10345013586826024,-0.097559379179277,-0.10221330523314381,0.006318250675772707,-0.009245448426817566,-0.006966833634738461,0.024761915385019508,0.01832100901099522,-0.029640309986430226,-0.008544989942139798,0.001658760213921566,-0.009445307201218816,0.007139480483180268,-0.0004950210144622461,-0.015218210452626859,0.0025369348246987145,0.028979740479879827,-0.010671856676868999,20.68315033333175,6.331502933332563,-0.6720086266657438,-3.007690599998473,5.554597066666996,9.124900333332484,6.626302466666667,2.1789296666661393
0.1,0.32328795938387933,2.7048545702898856,1.3629324594053078,1.2385547289893695,2.8004608657957006,1.9195321593398142,0.0,0.0,-0.3116138752908252,2.57584429942371,0.003918461764537857,-0.0017176934461837347,-0.011108452104985842,-0.014257203441579472,0.005571422617524063,-0.004551832335119224,0.0004328207295890156,0.00018920945081532514,0.0016237555289031927,0.008865798527203527,0.008759876179509915,-0.0018562229144313534,-0.010867897601468019,-0.001976733938651726,-0.007692743728396592,0.0030658589728638267,0.0038697538116223835,0.0041064944322695375,-0.004659877450521796,-0.004474362838778552,-0.004015067795913198,-0.11306383882298601,0.13911526004500352,0.10022681382331873,-0.1506319702767368,-0.1592086588115465,-0.15714055128169593,0.014133871684411421,-0.013013059577203941,-0.012162247092590076,0.038752440604785755,0.023859337029262403,-0.0415740845438047,-0.01154867132391577,0.002109114244705536,-0.015475605450134823,0.011404575367180892,0.0010972586423125671,-0.02456674957792742,0.020214697042002197,0.05951685267503294,-0.025504323532298114,20.932152000002223,11.131645999999739,0.06429323999717164,-6.465368700001394,9.888245999998512,14.618780000000573,6.553242700000015,-3.7750017999976984
0.13333333333333333,2.3957652147590056,3.7441667518343444,1.8126714145686764,1.8430234543684259,3.686589614143352,2.583423763693709,0.0,0.0,-0.2507921976893021,3.402954359874455,0.005148877065814145,0.0011674890628540777,-0.013914891522226209,-0.02063373652677136,0.0057401375801092586,-0.004328330765176504,0.0004106516895879935,0.0002833363265209015,0.002295937713164317,-0.06505713073191792,-0.06536974329880037,-0.07962382873902278,-0.016191851703346593,-0.0038566131742815033,-0.009071706378922503,0.0075899445431498735,0.003992952087788451,0.001565504284309724,-0.0007701163113134072,-0.0065749269438607205,-0.007758413255495533,-0.6007719790570417,0.6370034402941196,0.5886090098421909,-0.20244516050819836,-0.20966664361523904,-0.20371174528313832,0.02195772603726207,-0.012729489362254383,-0.01162821241010931,0.05345972928349909,0.03105313035150385,-0.05486426331142691,-0.013585171993779371,0.0014857726352157526,-0.02070824726351598,0.012450483263260656,0.0003599572415530855,-0.02994917555760101,0.050827671821576284,0.09698174739843896,-0.048003141624130476,13.528047333334088,8.622842000000839,7.737846000000339,0.6345173466650835,7.385453533335426,9.81528233333432,6.590464933333377,-0.11679959566778644
0.16666666666666666,8.016762023875438,4.678805391656165,2.2285485852214655,2.4771534781840354,4.364630026296854,3.116889375054049,0.0,0.0,-0.1790155288425995,4.0841276443275705,0.006521425410041567,0.0012390826553221332,-0.0158321379066334,-0.027563373172335235,0.007830882226002332,-0.004531758332417933,0.0014777068139612,0.0018170112230142333,0.006324061953820733,-0.09052052793775207,-0.0913161844371749,-0.10677249916310183,-0.020133340914893466,-0.006231753814473933,-0.0097945483086164,0.008820131318839967,0.0025817156021647,0.0037829037162848333,0.003893980406317867,-0.0061109519894618335,-0.010125949921040467,-0.5923349172417196,0.6370453145885546,0.582200968550144,-0.26513220736283766,-0.2572940713351,-0.2524781777183655,0.032486959355269865,-0.020160176882549032,-0.015722013076206867,0.0631231221443225,0.036024336710184596,-0.0626961535335825,-0.0176941299036461,0.0014178753261716666,-0.02389167837308777,0.013417025743086635,-0.0005057276976963333,-0.03779142526848053,0.07300422664159183,0.11854520830023003,-0.055208944722329664,7.121830900000122,7.541135166667019,8.641960333332902,8.590266999999375,0.011980988999352363,6.860267500000314,6.615661999999939,0.32148586666688206
0.2,7.979993108233922,5.5437508472599974,2.6470829281599975,3.135777006463882,4.898249930724724,3.5649384668166966,0.0,0.0,-0.0763925804969686,4.546121034303208,0.004347760722938359,0.000564009303918774,-0.017165043398628493,-0.029256911094682776,0.005412358151112058,2.354356280271139e-05,0.0003459803090520582,0.00022235622250472796,0.00597824774196027,-0.09336454657802844,-0.09420758943227829,-0.11049930532891332,-0.020701739370499003,-0.006617458855504623,-0.010498014650158174,0.00837879978715928,-0.0006188365994516137,0.006594972900780984,0.006922099994519644,-0.008706249428586292,-0.00798113675137745,-0.5837589676096004,0.6360548537081101,0.57783801395878,-0.3317464905913303,-0.31165308620303217,-0.3052486610860017,0.039624163237821794,-0.020094863002709393,-0.01704750969426943,0.06483615130849232,0.031281356316281615,-0.0611882707912799,-0.021511410452354614,0.003949170122435062,-0.03002469491724345,0.01608988264017179,-0.0007331741845922447,-0.04680699915101662,0.09536684419608799,0.1419646625405656,-0.06450960286681712,15.452257999999631,5.632697600000002,7.615548000000432,9.238576999999978,0.2796562300004503,6.135995999999901,6.605266599999996,3.863267199999219
0.23333333333333334,7.916665622850687,6.267449876252654,3.0871229164893528,3.71243583915053,5.496128973859453,4.05020270473451,0.0,0.0,0.3635356273036649,5.0843013214180965,-0.0009464885484564875,-0.002957748464571531,-0.015434734984290306,-0.026602258933929594,-9.491783013565824e-05,0.007579345755194605,3.127469546083433e-05,-0.000476417511075499,0.006838122928555201,-0.054319721238131495,-0.055511135622797914,-0.07264420257915276,-0.021649003853568268,-0.00955286091325119,-0.011515212188840938,0.010462464479328672,-0.0005775284311956547,0.006913847484068905,0.008467510271848996,-0.00916761967219138,-0.01542189955835533,-0.5687598631096584,0.6354438942595718,0.5750228813882858,-0.41202742808045345,-0.35434891169498667,-0.35651809467574735,0.042530942966621244,-0.01641131595356269,-0.012486918511425575,0.06581948685692729,0.02632045812558781,-0.06016181946710808,-0.02652498547073416,0.0071308544860137,-0.03662376578389292,0.017948871510492008,0.0026564524474061747,-0.058361210710918335,0.12343991509826428,0.17240736390396985,-0.08192864031246481,13.0012536666669,3.9369234000000803,6.357948999999919,10.350146333333324,-0.5843894333334618,6.5917248999999725,6.604101499999999,9.871857999999968
0.26666666666666666,7.916576566571249,6.969089146504856,3.60387341167106,4.276224577591149,6.200607865404516,4.480524702935213,0.0,0.0,0.6682881070947297,5.695953573599736,-0.005743769873711485,-0.006380072179596082,-0.015455243966966565,-0.026392132317148324,-0.0019812271688666393,0.010989744053202443,0.00026448270135648734,-1.735028168947306e-05,0.00791263686749751,-0.047360346290306506,-0.04872840514325612,-0.0665798931094095,-0.02382656639164808,-0.011836632113470406,-0.013429901442395115,0.014017915396166446,-2.73513912602162e-05,0.00303131238619144,0.004809862723224209,-0.010057920639530683,-0.009467868281432907,-0.555087390022297,0.6380029299177996,0.5702977768036305,-0.4606132528770373,-0.3666960889341656,-0.36748808421267665,0.057189000277258824,-0.022106563546549537,-0.016531318366703435,0.06634484999049185,0.019976263829124364,-0.058877461125650316,-0.031959313771444856,0.010130117368332229,-0.04408059749709548,0.015604724543093038,0.002606135218165228,-0.06807910626321348,0.14354378725490144,0.20793519348772854,-0.09342828773453918,3.498177699999924,5.005821400000069,18.180203666666955,10.707452333333352,-17.96972566666787,11.828509333333612,6.606423533333328,2.7714802333329986
0.3,7.853253340788075,7.783283918281557,4.048573798193216,4.917603567193815,7.087152780585898,4.889222240745111,0.0,0.0,0.5347935357403151,6.1472553345935195,-0.017970189076303208,-0.0181708721582805,-0.01321998580886395,-0.02547683770423307,-0.005862901834676557,0.015710468764738767,-0.00015284535680711703,-0.0005479411929299144,0.00834211904141676,-0.052549397546826984,-0.05379289881376275,-0.0720356137540742,-0.02591254744067353,-0.014100063940507026,-0.013318734552335324,0.015127466360363726,-0.003833253859226622,0.00154504224777735,0.0014292161811448884,-0.012121287228657341,-0.001959738729985059,-0.5467511823440789,0.6413853289335398,0.5704601207263857,-0.4996520686650223,-0.38957412746479886,-0.38757715560186246,0.06466114839885127,-0.02324683860387474,-0.016392048578854047,0.06308158548003041,0.015548880849117153,-0.05554893988728276,-0.03811232818635904,0.012957239858647454,-0.05131988528981996,0.014841126823374833,0.0014634958223808555,-0.07308489324024009,0.1487840871062014,0.229134970229022,-0.09557005634003692,7.963247300000425,9.74846600000045,31.015785000001152,11.135173000000247,-60.219463000004026,22.97586400000117,6.609726999999976,-7.568596400000748
